OBJECTID,Station_ID,Sample_Year,Waterbody_Name,Sample_Type,Fish_Species,Municipality,Subregional_Basin_Code,Sample_ID,Quantity,County,x,y
11953,14470,2018,Tankerhoosen River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VERNON,4503,144702018,5,Tolland,-72.4639999999999,41.8272000000001
12016,14472,2006,Ten Mile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5202,144722006,1,Hartford,-72.8905,41.5655
12028,14472,2007,Ten Mile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5202,144722007,3,Hartford,-72.8905,41.5655
12107,14478,2011,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,144782011,19,Hartford,-72.4532,41.6267
12109,14478,2013,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,144782013,45,Hartford,-72.4532,41.6267
12113,14478,2014,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,144782014,32,Hartford,-72.4532,41.6267
12161,14482,2010,West Branch Naugatuck River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TORRINGTON,6904,144822010,3,Litchfield,-73.1441,41.8181000000001
12173,14482,2016,West Branch Naugatuck River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TORRINGTON,6904,144822016,3,Litchfield,-73.1441,41.8181000000001
12183,14484,2004,West Branch Salmon Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4319,144842004,9,Hartford,-72.8215,41.9372000000001
12191,14484,2010,West Branch Salmon Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4319,144842010,18,Hartford,-72.8215,41.9372000000001
12198,14484,2013,West Branch Salmon Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4319,144842013,6,Hartford,-72.8215,41.9372000000001
12226,14488,2006,West Aspetuck River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW MILFORD,6500,144882006,6,Litchfield,-73.4287889999999,41.6048890000001
12379,14500,1991,Worden Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,6400,145001991,58,Fairfield,-73.4866,41.5259
12381,14500,2015,Worden Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,6400,145002015,9,Fairfield,-73.4866,41.5259
12426,14504,2008,Hop Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SIMSBURY,4318,145042008,8,Hartford,-72.8226,41.8736000000001
12436,14504,2012,Hop Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SIMSBURY,4318,145042012,22,Hartford,-72.8226,41.8736000000001
12460,14520,1992,Factory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145201992,1,Litchfield,-73.4211999999999,41.9751000000001
12483,14520,2006,Factory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145202006,2,Litchfield,-73.4211999999999,41.9751000000001
12495,14520,2011,Factory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145202011,3,Litchfield,-73.4211999999999,41.9751000000001
12505,14520,2012,Factory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145202012,3,Litchfield,-73.4211999999999,41.9751000000001
12538,14521,2006,Factory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145212006,1,Litchfield,-73.4277,41.9668
12544,14523,2015,Burton Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6005,145232015,12,Litchfield,-73.4340999999999,41.9667000000001
12687,14538,1993,Hans Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MIDDLEFIELD,4607,145381993,20,Middlesex,-72.7030999999999,41.5249000000001
12694,14538,2011,Hans Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MIDDLEFIELD,4607,145382011,19,Middlesex,-72.7030999999999,41.5249000000001
12700,14538,2019,Hans Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MIDDLEFIELD,4607,145382019,12,Middlesex,-72.7030999999999,41.5249000000001
12751,14551,2008,Coginchaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,145512008,6,Middlesex,-72.6881999999999,41.4435
12762,14551,2012,Coginchaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,145512012,84,Middlesex,-72.6881999999999,41.4435
12773,14551,2017,Coginchaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,145512017,16,Middlesex,-72.6881999999999,41.4435
13162,14584,2004,Roaring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,145842004,5,Tolland,-72.2891,41.9040000000001
13168,14584,2005,Roaring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,145842005,7,Tolland,-72.2891,41.9040000000001
13183,14584,2014,Roaring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,145842014,1,Tolland,-72.2891,41.9040000000001
13355,14591,2004,Mount Hope River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANSFIELD,3206,145912004,13,Tolland,-72.1716,41.7971000000001
13373,14592,2009,Fenton River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANSFIELD,3207,145922009,4,Tolland,-72.21,41.7925000000001
13386,14592,2010,Fenton River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANSFIELD,3207,145922010,22,Tolland,-72.21,41.7925000000001
13401,14592,2014,Fenton River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANSFIELD,3207,145922014,4,Tolland,-72.21,41.7925000000001
13424,14593,2010,Whetstone Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KILLINGLY,3404,145932010,29,Windham,-71.878097,41.8316330000001
13482,14595,1994,Quanduck Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",STERLING,3501,145951994,5,Windham,-71.8360529999999,41.721906
13498,14595,2009,Quanduck Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",STERLING,3501,145952009,2,Windham,-71.8360529999999,41.721906
13509,14595,2014,Quanduck Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",STERLING,3501,145952014,1,Windham,-71.8360529999999,41.721906
13517,14597,1993,Myron Kinney  Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,3604,145971993,11,New London,-71.8618999999999,41.5533
13528,14597,2004,Myron Kinney  Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,3604,145972004,13,New London,-71.8618999999999,41.5533
13536,14597,2010,Myron Kinney  Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,3604,145972010,13,New London,-71.8618999999999,41.5533
13569,14599,2004,Mashamoquet Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",POMFRET,3710,145992004,1,Windham,-71.9358999999999,41.8499
13586,14599,2005,Mashamoquet Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",POMFRET,3710,145992005,3,Windham,-71.9358999999999,41.8499
13639,14600,1994,Blackwell Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANTERBURY,3711,146001994,2,Windham,-71.9487999999999,41.7407000000001
13672,14601,2008,Broad Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PRESTON,3716,146012008,2,New London,-71.9834,41.5632000000001
13682,14601,2009,Broad Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PRESTON,3716,146012009,4,New London,-71.9834,41.5632000000001
13694,14601,2010,Broad Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PRESTON,3716,146012010,5,New London,-71.9834,41.5632000000001
13706,14602,2004,Merrick Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SCOTLAND,3803,146022004,3,Windham,-72.1101,41.6610000000001
13715,14602,2009,Merrick Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SCOTLAND,3803,146022009,1,Windham,-72.1101,41.6610000000001
14002,14605,1990,Eightmile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5201,146051990,3,Hartford,-72.9009,41.5908000000001
14013,14605,2011,Eightmile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5201,146052011,15,Hartford,-72.9009,41.5908000000001
14024,14605,2012,Eightmile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5201,146052012,25,Hartford,-72.9009,41.5908000000001
14037,14605,2019,Eightmile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHINGTON,5201,146052019,4,Hartford,-72.9009,41.5908000000001
14263,14627,1992,Webetuck Creek,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6303,146271992,4,Litchfield,-73.4936999999999,41.8848
14274,14627,2019,Webetuck Creek,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6303,146272019,2,Litchfield,-73.4936999999999,41.8848
14493,14652,1995,Hockanum Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BEACON FALLS,6900,146521995,74,New Haven,-73.0386,41.4392
15133,14710,2012,Shepaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,147102012,1,Litchfield,-73.298268,41.6833970000001
15147,14711,2001,Transylvania Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHBURY,6806,147112001,2,New Haven,-73.258547,41.4842620000001
15314,14718,1993,Mount Misery Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,3602,147181993,14,New London,-71.8679999999999,41.6030000000001
15366,14720,2001,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202001,16,New London,-71.8169,41.4568
15373,14720,2007,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202007,14,New London,-71.8169,41.4568
15379,14720,2009,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202009,2,New London,-71.8169,41.4568
15388,14720,2010,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202010,66,New London,-71.8169,41.4568
15394,14720,2011,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202011,38,New London,-71.8169,41.4568
15400,14720,2013,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202013,16,New London,-71.8169,41.4568
15408,14720,2015,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202015,23,New London,-71.8169,41.4568
15415,14720,2019,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1002,147202019,5,New London,-71.8169,41.4568
15421,14721,2003,Shunock River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1004,147212003,16,New London,-71.8452,41.4101000000001
15480,14727,1993,Latimer Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST LYME,2202,147271993,11,New London,-72.2216999999999,41.4107000000001
15539,14731,2014,Trading Cove Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3001,147312014,24,New London,-72.1235,41.5021
15547,14731,2018,Trading Cove Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3001,147312018,18,New London,-72.1235,41.5021
15675,14739,1993,Susquetonscut Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",FRANKLIN,3907,147391993,2,New London,-72.1324,41.5724000000001
15689,14739,2001,Susquetonscut Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",FRANKLIN,3907,147392001,4,New London,-72.1324,41.5724000000001
15698,14739,2010,Susquetonscut Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",FRANKLIN,3907,147392010,11,New London,-72.1324,41.5724000000001
15706,14739,2014,Susquetonscut Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",FRANKLIN,3907,147392014,7,New London,-72.1324,41.5724000000001
15715,14740,1991,Quaker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,8101,147401991,172,Fairfield,-73.5269499999999,41.512349
15727,14740,2011,Quaker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,8101,147402011,41,Fairfield,-73.5269499999999,41.512349
15736,14740,2013,Quaker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,8101,147402013,73,Fairfield,-73.5269499999999,41.512349
15743,14740,2016,Quaker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,8101,147402016,18,Fairfield,-73.5269499999999,41.512349
15750,14740,2021,Quaker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW FAIRFIELD,8101,147402021,10,Fairfield,-73.5269499999999,41.512349
15758,14741,2008,Titicus River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,147412008,4,Fairfield,-73.5218,41.3287
15767,14741,2011,Titicus River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,147412011,22,Fairfield,-73.5218,41.3287
15774,14741,2013,Titicus River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,147412013,14,Fairfield,-73.5218,41.3287
15784,14741,2016,Titicus River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,147412016,101,Fairfield,-73.5218,41.3287
15853,14763,2010,Ashaway River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild","WESTERLY, RI",1003,147632010,1,,-71.7963,41.4433000000001
15877,14774,2001,Bride Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST LYME,2206,147742001,42,New London,-72.2419,41.3360000000001
15879,14774,2010,Bride Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST LYME,2206,147742010,96,New London,-72.2419,41.3360000000001
15885,14774,2012,Bride Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST LYME,2206,147742012,94,New London,-72.2419,41.3360000000001
15901,14779,1991,Limekiln Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHEL,6606,147791991,26,Fairfield,-73.3878999999999,41.3915000000001
16208,14804,1992,Mill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6008,148041992,2,Litchfield,-73.331,41.8804000000001
16246,14813,2006,Blackberry River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORFOLK,6100,148132006,6,Litchfield,-73.2343,42.0065000000001
16252,14813,2011,Blackberry River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORFOLK,6100,148132011,7,Litchfield,-73.2343,42.0065000000001
16265,14813,2018,Blackberry River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORFOLK,6100,148132018,5,Litchfield,-73.2343,42.0065000000001
16273,14819,1988,Mallory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BARKHAMSTED,4305,148191988,4,Litchfield,-73.0474,41.9063
16279,14819,1999,Mallory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BARKHAMSTED,4305,148191999,22,Litchfield,-73.0474,41.9063
16284,14819,2008,Mallory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BARKHAMSTED,4305,148192008,5,Litchfield,-73.0474,41.9063
16289,14819,2010,Mallory Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BARKHAMSTED,4305,148192010,23,Litchfield,-73.0474,41.9063
16336,14826,2011,South Fork Hockanum River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,148262011,1,Hartford,-72.5635,41.7774000000001
16362,14840,2002,Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,148402002,30,Hartford,-72.8375,41.9741000000001
16366,14840,2017,Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,148402017,19,Hartford,-72.8375,41.9741000000001
16395,14841,2009,FARMINGTON RIVER,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANTON,4300,148412009,1,Hartford,-72.9295,41.8257
16428,14842,2002,Indian Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WINCHESTER,4302,148422002,160,Litchfield,-73.079,41.9305000000001
16437,14842,2008,Indian Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WINCHESTER,4302,148422008,15,Litchfield,-73.079,41.9305000000001
16446,14842,2011,Indian Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WINCHESTER,4302,148422011,11,Litchfield,-73.079,41.9305000000001
16452,14842,2015,Indian Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WINCHESTER,4302,148422015,30,Litchfield,-73.079,41.9305000000001
16465,14844,2002,Lake Waramaug Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WARREN,6502,148442002,5,Litchfield,-73.3344999999999,41.7243
16473,14845,1992,Bull Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KENT,6016,148451992,18,Litchfield,-73.4515,41.6782000000001
16479,14845,2002,Bull Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KENT,6016,148452002,8,Litchfield,-73.4515,41.6782000000001
16485,14846,2002,Sawmill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHERMAN,6401,148462002,120,Fairfield,-73.5108,41.5851000000001
16500,14849,2002,Limekiln Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHEL,6606,148492002,56,Fairfield,-73.3761,41.3838000000001
16513,14850,2002,Bladens River (Bladdens River),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WOODBRIDGE,6919,148502002,63,New Haven,-73.0189999999999,41.3872000000001
16552,14857,1989,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,148571989,50,Middlesex,-72.5454,41.4432
16554,14857,2002,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,148572002,148,Middlesex,-72.5454,41.4432
16557,14857,2011,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,148572011,22,Middlesex,-72.5454,41.4432
16560,14858,2002,Flat Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,148582002,178,Hartford,-72.4673,41.6801
16565,14859,2002,Shunock River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1004,148592002,1,New London,-71.8525999999999,41.4304000000001
16580,14860,1993,Flat Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LEDYARD,3000,148601993,35,New London,-72.0747,41.4062000000001
16587,14860,2002,Flat Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LEDYARD,3000,148602002,101,New London,-72.0747,41.4062000000001
16591,14861,2002,Latimer Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MONTVILLE,2202,148612002,6,New London,-72.2209,41.4209000000001
16596,14863,1994,Rocky Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",THOMPSON,3401,148631994,84,Windham,-71.802,42.0134
